,project_id,boro,managing_agcy,orig_bud_amt,city_plan_total,noncity_plan_total,starting_delta,ending_delta,total_cost,cost_delta,costStatus,startStatus,endStatus,city_pct,noncity_pct,majority_funder,budget_usage
6545,P-6TRE20A,CITYWIDE,DEPT OF PARKS AND RECREATION,5033,5033.0,0.0,0,0,5033.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6546,P-6TRE21S,CITYWIDE,DEPT OF PARKS AND RECREATION,905,1805.0,0.0,0,0,1805.0,900.0,Over Budget,On Time,On Time,1.0,0.0,city,0.994475138121547
6547,P-6TRE22A,CITYWIDE,DEPT OF PARKS AND RECREATION,200,357.0,6000.0,0,0,6357.0,6157.0,Over Budget,On Time,On Time,0.05615856536101935,0.9438414346389806,non_city,30.785
6548,P-6TRE22B,CITYWIDE,DEPT OF PARKS AND RECREATION,888,301.0,2935.0,0,0,3236.0,2348.0,Over Budget,On Time,On Time,0.09301606922126082,0.9069839307787392,non_city,2.644144144144144
6549,P-6TRE23B,CITYWIDE,DEPT OF PARKS AND RECREATION,1948,1385.0,30260.0,0,0,31645.0,29697.0,Over Budget,On Time,On Time,0.04376678780218044,0.9562332121978195,non_city,15.244866529774127
6550,P-6TRE24A,CITYWIDE,DEPT OF PARKS AND RECREATION,4112,3051.0,5305.0,0,0,8356.0,4244.0,Over Budget,On Time,On Time,0.3651268549545237,0.6348731450454763,non_city,1.0321011673151752
6551,P-6TREE23,CITYWIDE,DEPT OF PARKS AND RECREATION,4112,3051.0,15915.0,0,0,18966.0,14854.0,Over Budget,On Time,On Time,0.16086681429927238,0.8391331857007276,non_city,3.612354085603113
6552,P-6TREEP1,CITYWIDE,DEPT OF PARKS AND RECREATION,13800,15988.0,0.0,0,0,15988.0,2188.0,Over Budget,On Time,On Time,1.0,0.0,city,0.15855072463768116
6553,P-6TREEP2,CITYWIDE,DEPT OF PARKS AND RECREATION,13800,13386.0,0.0,0,0,13386.0,-414.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.03
6554,P-6TREES2,CITYWIDE,DEPT OF PARKS AND RECREATION,2000,214.0,0.0,0,61,214.0,-1786.0,Under Budget,On Time,Late,1.0,0.0,city,-0.893
6555,P-6TREESA,CITYWIDE,DEPT OF PARKS AND RECREATION,54505,27885.0,0.0,0,0,27885.0,-26620.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.4883955600403633
6556,P-6TREESB,CITYWIDE,DEPT OF PARKS AND RECREATION,74316,219732.0,94880.0,0,0,314612.0,240296.0,Over Budget,On Time,On Time,0.6984221835149327,0.3015778164850673,city,3.2334355993325796
6557,P-6TREGRD,CITYWIDE,DEPT OF PARKS AND RECREATION,420,420.0,0.0,14,15,420.0,0.0,On Target,Late,Late,1.0,0.0,city,1.0
6558,P-6TREL21,CITYWIDE,DEPT OF PARKS AND RECREATION,1636,3729.0,5650.0,0,0,9379.0,7743.0,Over Budget,On Time,On Time,0.39759036144578314,0.6024096385542169,non_city,4.732885085574572
6559,P-6TREM18,CITYWIDE,DEPT OF PARKS AND RECREATION,0,1299.0,0.0,0,0,1299.0,1299.0,Over Budget,On Time,On Time,1.0,0.0,city,1299.0
6560,P-6TREP22,CITYWIDE,DEPT OF PARKS AND RECREATION,130,480.0,600.0,0,0,1080.0,950.0,Over Budget,On Time,On Time,0.4444444444444444,0.5555555555555556,non_city,7.3076923076923075
6561,P-6TREPLN,CITYWIDE,DEPT OF PARKS AND RECREATION,293,7339.0,0.0,0,0,7339.0,7046.0,Over Budget,On Time,On Time,1.0,0.0,city,24.04778156996587
6562,P-6TREPLS,CITYWIDE,DEPT OF PARKS AND RECREATION,5821,14918.0,0.0,0,0,14918.0,9097.0,Over Budget,On Time,On Time,1.0,0.0,city,1.5627898986428448
6563,P-6TRFMAT,CITYWIDE,DEPT OF PARKS AND RECREATION,200,200.0,0.0,0,0,200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6564,P-6TRGRD1,CITYWIDE,DEPT OF PARKS AND RECREATION,1184,930.0,0.0,0,0,930.0,-254.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.21452702702702703
6565,P-6TRPS21,CITYWIDE,DEPT OF PARKS AND RECREATION,448,125.0,13440.0,0,0,13565.0,13117.0,Over Budget,On Time,On Time,0.009214891264283081,0.9907851087357169,non_city,29.279017857142858
6566,P-6TRREMD,CITYWIDE,DEPT OF PARKS AND RECREATION,9580,3448.0,0.0,0,0,3448.0,-6132.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.6400835073068893
6567,P-6TRS19A,CITYWIDE,DEPT OF PARKS AND RECREATION,1691,1982.0,0.0,0,0,1982.0,291.0,Over Budget,On Time,On Time,1.0,0.0,city,0.17208752217622708
6568,P-6TRS21A,CITYWIDE,DEPT OF PARKS AND RECREATION,2800,2800.0,0.0,-47,-47,2800.0,0.0,On Target,Early,Early,1.0,0.0,city,1.0
6569,P-6TRS23A,CITYWIDE,DEPT OF PARKS AND RECREATION,1567,1567.0,0.0,0,0,1567.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6570,P-6TRSD19,CITYWIDE,DEPT OF PARKS AND RECREATION,1259,2204.0,0.0,0,0,2204.0,945.0,Over Budget,On Time,On Time,1.0,0.0,city,0.7505957108816521
6571,P-6TRSDWK,CITYWIDE,DEPT OF PARKS AND RECREATION,13227,16500.0,0.0,0,0,16500.0,3273.0,Over Budget,On Time,On Time,1.0,0.0,city,0.24744840099795873
6572,P-6UTILCW,CITYWIDE,DEPT OF PARKS AND RECREATION,150,200.0,0.0,0,0,200.0,50.0,Over Budget,On Time,On Time,1.0,0.0,city,0.3333333333333333
6573,P-6VHXHST,CITYWIDE,DEPT OF PARKS AND RECREATION,180,488.0,0.0,0,0,488.0,308.0,Over Budget,On Time,On Time,1.0,0.0,city,1.711111111111111
6574,P-6WATRF1,CITYWIDE,DEPT OF PARKS AND RECREATION,2785,2786.0,0.0,0,0,2786.0,1.0,Over Budget,On Time,On Time,1.0,0.0,city,0.0003590664272890485
6575,P-6WETLND,CITYWIDE,DEPT OF PARKS AND RECREATION,0,1750.0,0.0,0,0,1750.0,1750.0,Over Budget,On Time,On Time,1.0,0.0,city,1750.0
6576,P-6WPEBCS,BROOKLYN,DEPT OF PARKS AND RECREATION,1782,2188.0,0.0,0,0,2188.0,406.0,Over Budget,On Time,On Time,1.0,0.0,city,0.22783389450056116
6577,P-6WTMTFK,CITYWIDE,DEPT OF PARKS AND RECREATION,7100,7100.0,0.0,0,0,7100.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6578,P-6WTRSWR,CITYWIDE,DEPT OF PARKS AND RECREATION,1724,1400.0,0.0,0,0,1400.0,-324.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.18793503480278423
6579,P-6ZOOIN1,CITYWIDE,DEPT OF PARKS AND RECREATION,3913,20228.0,0.0,0,0,20228.0,16315.0,Over Budget,On Time,On Time,1.0,0.0,city,4.1694352159468435
6580,P-6ZOOINF,CITYWIDE,DEPT OF PARKS AND RECREATION,5537,5841.0,0.0,0,0,5841.0,304.0,Over Budget,On Time,On Time,1.0,0.0,city,0.05490337728011559
6581,P-SWEDISH,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,697,575.0,0.0,0,0,575.0,-122.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.1750358680057389
6582,P0950DPR,QUEENS,DEPT OF CITYWIDE ADMIN SERVS,5885,5885.0,0.0,0,0,5885.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6583,P109STARA,BRONX,DEPT OF DESIGN & CONSTRUCTION,1881,5270.0,42000.0,25,38,47270.0,45389.0,Over Budget,Late,Late,0.11148720118468373,0.8885127988153163,non_city,24.130249867091973
6584,P1CROT16A,BRONX,DEPT OF DESIGN & CONSTRUCTION,14562,16091.21,52351.05,0,0,68442.26000000001,53880.26000000001,Over Budget,On Time,On Time,0.23510635095918803,0.7648936490408118,non_city,3.7000590578217283
6585,P1YANK15A,BRONX,DEPT OF DESIGN & CONSTRUCTION,5892,15509.0,280000.0,0,8,295509.0,289617.0,Over Budget,On Time,Late,0.052482327103404634,0.9475176728965954,non_city,49.15427698574338
6586,P5SPKHORA,RICHMOND,DEPT OF DESIGN & CONSTRUCTION,7791,8796.0,0.0,0,1,8796.0,1005.0,Over Budget,On Time,Late,1.0,0.0,city,0.12899499422410474
6587,P79MBR,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,670,670.0,0.0,0,0,670.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6588,PARKMLPR,CITYWIDE,DEPARTMENT OF TRANSPORTATION,0,41513.0,0.0,0,0,41513.0,41513.0,Over Budget,On Time,On Time,1.0,0.0,city,41513.0
6589,PASSSHIP2,CITYWIDE,DEPT OF  SMALL BUSINESS SERVICES,148871,194807.14,314787.0,8,8,509594.14,360723.14,Over Budget,Late,Late,0.38227900344379945,0.6177209965562006,non_city,2.4230584868779013
6590,PASSSHIP4,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,6000,5999.0,0.0,0,23,5999.0,-1.0,Under Budget,On Time,Late,1.0,0.0,city,-0.00016666666666666666
6591,PFLANDING,CITYWIDE,DEPT OF  SMALL BUSINESS SERVICES,3600,4757.0,0.0,81,82,4757.0,1157.0,Over Budget,Late,Late,1.0,0.0,city,0.3213888888888889
6592,PHLDGFND,BROOKLYN,DEPT OF DESIGN & CONSTRUCTION,17,22638.0,0.0,0,0,22638.0,22621.0,Over Budget,On Time,On Time,1.0,0.0,city,1330.6470588235295
6593,PIER11CTV,MANHATTAN,DEPARTMENT OF TRANSPORTATION,200,200.0,0.0,0,0,200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6594,PIER11DOT,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,3750,3730.0,0.0,10,0,3730.0,-20.0,Under Budget,Late,On Time,1.0,0.0,city,-0.005333333333333333
6595,PIER12PH2,BROOKLYN,DEPT OF  SMALL BUSINESS SERVICES,14000,14000.0,0.0,0,0,14000.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6596,PIER1WHAR,RICHMOND,DEPARTMENT OF TRANSPORTATION,14308,3825.0,62898.0,0,0,66723.0,52415.0,Over Budget,On Time,On Time,0.05732655905759633,0.9426734409424037,non_city,3.6633351970925356
6597,PIER2WHAR,RICHMOND,DEPARTMENT OF TRANSPORTATION,15000,15000.0,0.0,0,0,15000.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6598,PIER35-36,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,6400,18609.0,0.0,0,0,18609.0,12209.0,Over Budget,On Time,On Time,1.0,0.0,city,1.90765625
6599,PIER36,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,108594,108595.0,0.0,0,0,108595.0,1.0,Over Budget,On Time,On Time,1.0,0.0,city,9.208611893843122e-06
6600,PIER36STR,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,13630,13631.0,0.0,0,0,13631.0,1.0,Over Budget,On Time,On Time,1.0,0.0,city,7.336757153338224e-05
6601,PIER38,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,3102,3700.49,0.0,0,0,3700.49,598.4899999999998,Over Budget,On Time,On Time,1.0,0.0,city,0.19293681495809148
6602,PIER4,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,1891,1891.25,0.0,0,0,1891.25,0.25,Over Budget,On Time,On Time,1.0,0.0,city,0.00013220518244315177
6603,PIER42CNT,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,23890,33159.0,1577208.0,0,0,1610367.0,1586477.0,Over Budget,On Time,On Time,0.02059095845853771,0.9794090415414622,non_city,66.40757639179573
6604,PIER69TH,BROOKLYN,DEPT OF  SMALL BUSINESS SERVICES,6569,5201.0,60816.0,293,272,66017.0,59448.0,Over Budget,Late,Late,0.07878273777966281,0.9212172622203372,non_city,9.049779266250571
6605,PIER6PILE,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,4000,4000.0,0.0,23,23,4000.0,0.0,On Target,Late,Late,1.0,0.0,city,1.0
6606,PIER79DOT,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,5500,2659.0,0.0,10,0,2659.0,-2841.0,Under Budget,Late,On Time,1.0,0.0,city,-0.5165454545454545
6607,PIER79REH,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,665,665.0,0.0,0,0,665.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6608,PIER94ENC,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,28000,54086.0,0.0,0,0,54086.0,26086.0,Over Budget,On Time,On Time,1.0,0.0,city,0.9316428571428571
6609,PIERS35N6,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,2000,2000.0,0.0,23,23,2000.0,0.0,On Target,Late,Late,1.0,0.0,city,1.0
6610,PIERS8890,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,20500,20500.0,0.0,35,35,20500.0,0.0,On Target,Late,Late,1.0,0.0,city,1.0
6611,PINX10336,MANHATTAN,DEPT ENVIRONMENTAL PROTECTION,338,338.0,0.0,-1443,-1446,338.0,0.0,On Target,Early,Early,1.0,0.0,city,1.0
6612,PINX11029,BRONX,DEPT ENVIRONMENTAL PROTECTION,362,362.0,0.0,0,0,362.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6613,PIR11MONO,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,2240,2240.0,0.0,0,0,2240.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6614,PJ-PLNT,CITYWIDE,DEPT ENVIRONMENTAL PROTECTION,44140,58589.0,0.0,101,100,58589.0,14449.0,Over Budget,Late,Late,1.0,0.0,city,0.32734481196193926
6615,PLANTRANS,CITYWIDE,DEPARTMENT OF TRANSPORTATION,9246,300.0,51324.09,247,247,51624.09,42378.09,Over Budget,Late,Late,0.005811240449952726,0.9941887595500473,non_city,4.583397144711226
6616,PO-KVEST,BROOKLYN,POLICE DEPARTMENT,1000,1000.0,0.0,0,0,1000.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6617,PO-Q106,QUEENS,POLICE DEPARTMENT,1000,1000.0,0.0,0,0,1000.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6618,PO-Q107,QUEENS,POLICE DEPARTMENT,1295,1489.0,0.0,0,0,1489.0,194.0,Over Budget,On Time,On Time,1.0,0.0,city,0.1498069498069498
6619,PO-Q109,QUEENS,POLICE DEPARTMENT,50,50.0,0.0,0,0,50.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6620,PO002-116,QUEENS,DEPT OF DESIGN & CONSTRUCTION,70000,106389.0,0.0,0,0,106389.0,36389.0,Over Budget,On Time,On Time,1.0,0.0,city,0.5198428571428572
6621,PO005PRP1,QUEENS,POLICE DEPARTMENT,423644,423644.0,0.0,0,0,423644.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6622,PO141-40P,CITYWIDE,DEPT OF DESIGN & CONSTRUCTION,68914,89172.0,0.0,0,0,89172.0,20258.0,Over Budget,On Time,On Time,1.0,0.0,city,0.29396058855965407
6623,PO205-PA,CITYWIDE,DEPT OF DESIGN & CONSTRUCTION,1130200,883548.0,0.0,0,0,883548.0,-246652.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.2182374800920191
6624,PO79 GLEN,BROOKLYN,POLICE DEPARTMENT,20618,20618.0,0.0,0,0,20618.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6625,PO79 PAL,MANHATTAN,POLICE DEPARTMENT,300,5442.0,0.0,35,35,5442.0,5142.0,Over Budget,Late,Late,1.0,0.0,city,17.14
6626,PO79-009A,MANHATTAN,DEPT OF DESIGN & CONSTRUCTION,33056,28081.0,0.0,-337,-337,28081.0,-4975.0,Under Budget,Early,Early,1.0,0.0,city,-0.15050217812197483
6627,PO79-375P,MANHATTAN,DEPT OF CITYWIDE ADMIN SERVS,11356,15283.0,0.0,0,0,15283.0,3927.0,Over Budget,On Time,On Time,1.0,0.0,city,0.3458083832335329
6628,PO79-52P,BRONX,POLICE DEPARTMENT,20618,20618.0,0.0,0,11,20618.0,0.0,On Target,On Time,Late,1.0,0.0,city,1.0
6629,PO79-77AX,BROOKLYN,DEPT OF DESIGN & CONSTRUCTION,800,1812.0,0.0,0,0,1812.0,1012.0,Over Budget,On Time,On Time,1.0,0.0,city,1.265
6630,PO79-77FA,BROOKLYN,DEPT OF DESIGN & CONSTRUCTION,835,3509.0,0.0,0,0,3509.0,2674.0,Over Budget,On Time,On Time,1.0,0.0,city,3.202395209580838
6631,PO79-ADA,CITYWIDE,POLICE DEPARTMENT,29337,61189.0,0.0,0,0,61189.0,31852.0,Over Budget,On Time,On Time,1.0,0.0,city,1.0857279203735897
6632,PO79-ADA2,CITYWIDE,POLICE DEPARTMENT,31852,31852.0,0.0,0,0,31852.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6633,PO79-BMS,MANHATTAN,POLICE DEPARTMENT,121310,173449.0,0.0,72,120,173449.0,52139.0,Over Budget,Late,Late,1.0,0.0,city,0.429799686752947
6634,PO79-FMS,MANHATTAN,POLICE DEPARTMENT,375,4758.0,0.0,0,0,4758.0,4383.0,Over Budget,On Time,On Time,1.0,0.0,city,11.688
6635,PO79-GEN,CITYWIDE,POLICE DEPARTMENT,28014,28014.0,0.0,0,0,28014.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6636,PO79-MED,QUEENS,POLICE DEPARTMENT,1398,2253.0,0.0,0,0,2253.0,855.0,Over Budget,On Time,On Time,1.0,0.0,city,0.6115879828326181
6637,PO79-QSVD,QUEENS,DEPT OF CITYWIDE ADMIN SERVS,3594,3594.0,0.0,0,0,3594.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6638,PO7911FR,BROOKLYN,POLICE DEPARTMENT,3747,6050.0,0.0,0,0,6050.0,2303.0,Over Budget,On Time,On Time,1.0,0.0,city,0.6146250333600214
6639,PO79120AC,RICHMOND,POLICE DEPARTMENT,400,2499.0,0.0,44,44,2499.0,2099.0,Over Budget,Late,Late,1.0,0.0,city,5.2475
6640,PO79137CS,MANHATTAN,POLICE DEPARTMENT,0,18583.0,0.0,0,11,18583.0,18583.0,Over Budget,On Time,Late,1.0,0.0,city,18583.0
6641,PO791PPDR,MANHATTAN,POLICE DEPARTMENT,1018,1018.0,0.0,0,23,1018.0,0.0,On Target,On Time,Late,1.0,0.0,city,1.0
6642,PO791PPF,MANHATTAN,POLICE DEPARTMENT,0,17763.0,0.0,0,0,17763.0,17763.0,Over Budget,On Time,On Time,1.0,0.0,city,17763.0
6643,PO791PPR2,MANHATTAN,POLICE DEPARTMENT,9964,9964.0,0.0,11,23,9964.0,0.0,On Target,Late,Late,1.0,0.0,city,1.0
6644,PO791PPSD,MANHATTAN,POLICE DEPARTMENT,1020,1227.0,0.0,0,0,1227.0,207.0,Over Budget,On Time,On Time,1.0,0.0,city,0.20294117647058824
6645,PO79540K,BROOKLYN,DEPT OF CITYWIDE ADMIN SERVS,1528,1528.0,0.0,0,0,1528.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6646,PO79BATH,CITYWIDE,POLICE DEPARTMENT,346,37118.0,0.0,0,0,37118.0,36772.0,Over Budget,On Time,On Time,1.0,0.0,city,106.27745664739885
6647,PO79BMAHD,CITYWIDE,POLICE DEPARTMENT,1407,1407.0,0.0,0,0,1407.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6648,PO79BMAHG,CITYWIDE,POLICE DEPARTMENT,602,2500.0,0.0,0,0,2500.0,1898.0,Over Budget,On Time,On Time,1.0,0.0,city,3.1528239202657806
6649,PO79BMAHH,QUEENS,POLICE DEPARTMENT,98,98.0,0.0,0,0,98.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6650,PO79BMAHI,CITYWIDE,POLICE DEPARTMENT,1430,3676.0,0.0,0,0,3676.0,2246.0,Over Budget,On Time,On Time,1.0,0.0,city,1.5706293706293706
6651,PO79BMAHJ,MANHATTAN,DEPT OF DESIGN & CONSTRUCTION,5063,2658.0,0.0,0,0,2658.0,-2405.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.4750148133517677
6652,PO79BMAHM,QUEENS,POLICE DEPARTMENT,50,800.0,0.0,0,0,800.0,750.0,Over Budget,On Time,On Time,1.0,0.0,city,15.0
6653,PO79BMAHO,MANHATTAN,POLICE DEPARTMENT,2024,2658.0,0.0,0,0,2658.0,634.0,Over Budget,On Time,On Time,1.0,0.0,city,0.3132411067193676
6654,PO79BMAHQ,MANHATTAN,DEPT OF DESIGN & CONSTRUCTION,816,3052.0,0.0,0,0,3052.0,2236.0,Over Budget,On Time,On Time,1.0,0.0,city,2.7401960784313726
6655,PO79BMAHS,BROOKLYN,POLICE DEPARTMENT,2591,11936.0,0.0,23,23,11936.0,9345.0,Over Budget,Late,Late,1.0,0.0,city,3.6067155538402162
6656,PO79BMAHW,QUEENS,DEPT OF DESIGN & CONSTRUCTION,436,2553.46,0.0,0,0,2553.46,2117.46,Over Budget,On Time,On Time,1.0,0.0,city,4.856559633027523
6657,PO79BMAHX,BROOKLYN,POLICE DEPARTMENT,312,312.1,0.0,0,0,312.1,0.10000000000002274,Over Budget,On Time,On Time,1.0,0.0,city,0.00032051282051289337
6658,PO79BMAHY,CITYWIDE,POLICE DEPARTMENT,1258,4589.0,0.0,0,0,4589.0,3331.0,Over Budget,On Time,On Time,1.0,0.0,city,2.64785373608903
6659,PO79BMAIC,BRONX,POLICE DEPARTMENT,455,455.0,0.0,0,0,455.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6660,PO79BMAIF,QUEENS,POLICE DEPARTMENT,259,259.0,0.0,44,44,259.0,0.0,On Target,Late,Late,1.0,0.0,city,1.0
6661,PO79BMAII,QUEENS,POLICE DEPARTMENT,67,2415.0,0.0,32,32,2415.0,2348.0,Over Budget,Late,Late,1.0,0.0,city,35.04477611940298
6662,PO79BMAIJ,QUEENS,POLICE DEPARTMENT,790,790.0,0.0,67,67,790.0,0.0,On Target,Late,Late,1.0,0.0,city,1.0
6663,PO79BMAIU,MANHATTAN,DEPT OF DESIGN & CONSTRUCTION,1029,1059.26,0.0,4,4,1059.26,30.25999999999999,Over Budget,Late,Late,1.0,0.0,city,0.029407191448007765
6664,PO79BMAIZ,MANHATTAN,POLICE DEPARTMENT,715,5322.0,0.0,0,54,5322.0,4607.0,Over Budget,On Time,Late,1.0,0.0,city,6.443356643356643
6665,PO79BMAJC,CITYWIDE,POLICE DEPARTMENT,95,49.0,0.0,0,0,49.0,-46.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.4842105263157895
6666,PO79BMAJD,CITYWIDE,POLICE DEPARTMENT,560,801.0,0.0,0,0,801.0,241.0,Over Budget,On Time,On Time,1.0,0.0,city,0.4303571428571429
6667,PO79BMAJF,MANHATTAN,POLICE DEPARTMENT,67,1172.0,0.0,0,0,1172.0,1105.0,Over Budget,On Time,On Time,1.0,0.0,city,16.492537313432837
6668,PO79BMAJJ,MANHATTAN,POLICE DEPARTMENT,757,948.0,0.0,0,0,948.0,191.0,Over Budget,On Time,On Time,1.0,0.0,city,0.2523117569352708
6669,PO79BMAJM,MANHATTAN,POLICE DEPARTMENT,98,333.0,0.0,0,0,333.0,235.0,Over Budget,On Time,On Time,1.0,0.0,city,2.3979591836734695
6670,PO79BMAJQ,MANHATTAN,POLICE DEPARTMENT,8661,8661.0,0.0,-11,58,8661.0,0.0,On Target,Early,Late,1.0,0.0,city,1.0
6671,PO79BMAJU,MANHATTAN,DEPT OF DESIGN & CONSTRUCTION,2903,12173.0,0.0,0,0,12173.0,9270.0,Over Budget,On Time,On Time,1.0,0.0,city,3.193248363761626
6672,PO79BMAJV,MANHATTAN,POLICE DEPARTMENT,748,748.0,0.0,0,0,748.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6673,PO79BMAJX,BRONX,POLICE DEPARTMENT,325,325.0,0.0,-11,-11,325.0,0.0,On Target,Early,Early,1.0,0.0,city,1.0
6674,PO79BMAJZ,CITYWIDE,POLICE DEPARTMENT,2755,5301.0,0.0,0,0,5301.0,2546.0,Over Budget,On Time,On Time,1.0,0.0,city,0.9241379310344827
6675,PO79BMAKA,CITYWIDE,POLICE DEPARTMENT,700,700.0,0.0,0,0,700.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6676,PO79BMAKB,QUEENS,POLICE DEPARTMENT,135,462.0,0.0,0,0,462.0,327.0,Over Budget,On Time,On Time,1.0,0.0,city,2.422222222222222
6677,PO79BMAKC,MANHATTAN,POLICE DEPARTMENT,842,1500.0,0.0,0,0,1500.0,658.0,Over Budget,On Time,On Time,1.0,0.0,city,0.7814726840855107
6678,PO79BMAKD,BRONX,POLICE DEPARTMENT,116,816.0,0.0,0,0,816.0,700.0,Over Budget,On Time,On Time,1.0,0.0,city,6.0344827586206895
6679,PO79BMAKE,BRONX,POLICE DEPARTMENT,844,844.0,0.0,0,0,844.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6680,PO79BMAKF,CITYWIDE,POLICE DEPARTMENT,487,487.0,0.0,0,0,487.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6681,PO79BMAKG,BROOKLYN,POLICE DEPARTMENT,2756,2756.0,0.0,23,23,2756.0,0.0,On Target,Late,Late,1.0,0.0,city,1.0
6682,PO79BMAKH,QUEENS,POLICE DEPARTMENT,884,884.0,0.0,0,0,884.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6683,PO79BMAKI,CITYWIDE,POLICE DEPARTMENT,3268,9396.0,0.0,0,0,9396.0,6128.0,Over Budget,On Time,On Time,1.0,0.0,city,1.8751529987760098
6684,PO79BMAKJ,BROOKLYN,POLICE DEPARTMENT,1500,1500.0,0.0,0,0,1500.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6685,PO79BMAKK,BRONX,POLICE DEPARTMENT,1500,1500.0,0.0,0,0,1500.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6686,PO79BMAKL,BROOKLYN,POLICE DEPARTMENT,100,100.0,0.0,0,0,100.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6687,PO79BMAKM,CITYWIDE,POLICE DEPARTMENT,2908,2908.0,0.0,0,0,2908.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6688,PO79BMAKN,CITYWIDE,POLICE DEPARTMENT,3000,3000.0,0.0,0,0,3000.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6689,PO79BMAKO,BRONX,POLICE DEPARTMENT,2300,6421.0,0.0,0,0,6421.0,4121.0,Over Budget,On Time,On Time,1.0,0.0,city,1.7917391304347825
6690,PO79BMAKP,MANHATTAN,POLICE DEPARTMENT,200,770.0,0.0,0,0,770.0,570.0,Over Budget,On Time,On Time,1.0,0.0,city,2.85
6691,PO79BMAKQ,BROOKLYN,POLICE DEPARTMENT,600,681.0,0.0,0,0,681.0,81.0,Over Budget,On Time,On Time,1.0,0.0,city,0.135
6692,PO79BMAKR,BROOKLYN,POLICE DEPARTMENT,600,600.0,0.0,0,0,600.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6693,PO79BMAKS,BROOKLYN,POLICE DEPARTMENT,600,600.0,0.0,0,0,600.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
6694,PO79BMAKT,BROOKLYN,POLICE DEPARTMENT,600,600.0,0.0,0,0,600.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
